
n100x8192-coef-inner-2048, 16, 1563, 1297, 43, 2919, 268
n100x8192-coef-inner-2048, 17, 1520, 1294, 39, 2870, 268
n100x8192-coef-inner-2048, 16, 1516, 1282, 39, 2853, 268
n100x8192-coef-inner-2048, 19, 1520, 1296, 40, 2875, 268
n100x8192-coef-inner-2048, 16, 1529, 1286, 39, 2870, 268
n100x8192-coef-inner-2048, 17, 1539, 1299, 39, 2894, 268
n100x8192-coef-inner-2048, 16, 1549, 1292, 39, 2896, 268
n100x8192-coef-inner-2048, 16, 1522, 1294, 39, 2871, 268
n100x8192-coef-inner-2048, 16, 1533, 1283, 40, 2872, 268
n100x8192-coef-inner-2048, 16, 1537, 1298, 44, 2895, 268
n100x8192-coef-inner-2048, 18, 1521, 1299, 40, 2878, 268
n100x8192-coef-inner-2048, 16, 1547, 1350, 40, 2953, 268
n100x8192-coef-inner-2048, 41, 1523, 1363, 40, 2967, 268
n100x8192-coef-inner-2048, 17, 1542, 1304, 40, 2903, 268
n100x8192-coef-inner-2048, 16, 1531, 1293, 40, 2880, 268
n100x8192-coef-inner-2048, 18, 1527, 1298, 40, 2883, 268
n100x8192-coef-inner-2048, 17, 1533, 1302, 39, 2891, 268
n100x8192-coef-inner-2048, 16, 1528, 1286, 39, 2869, 268
n100x8192-coef-inner-2048, 20, 1563, 1308, 39, 2930, 268
n100x8192-coef-inner-2048, 16, 1523, 1282, 39, 2860, 268
n100x8192-coef-inner-2048, 17, 1518, 1302, 39, 2876, 268
n100x8192-coef-inner-2048, 16, 1516, 1291, 39, 2862, 268
n100x8192-coef-inner-2048, 16, 1520, 1303, 39, 2878, 268
n100x8192-coef-inner-2048, 16, 1527, 1291, 40, 2874, 268
n100x8192-coef-inner-2048, 16, 1518, 1289, 48, 2871, 268
n100x8192-coef-inner-2048, 16, 1522, 1304, 39, 2881, 268
n100x8192-coef-inner-2048, 16, 1513, 1287, 40, 2856, 268
n100x8192-coef-inner-2048, 16, 1527, 1286, 39, 2868, 268
n100x8192-coef-inner-2048, 16, 1536, 1280, 38, 2870, 268
n100x8192-coef-inner-2048, 16, 1508, 1293, 39, 2856, 268
n100x8192-coef-inner-2048, 16, 1520, 1287, 44, 2867, 268
n100x8192-coef-inner-2048, 18, 1553, 1282, 40, 2893, 268
n100x8192-coef-inner-2048, 16, 1517, 1277, 38, 2848, 268
n100x8192-coef-inner-2048, 16, 1535, 1295, 40, 2886, 268
n100x8192-coef-inner-2048, 16, 1519, 1285, 39, 2859, 268
n100x8192-coef-inner-2048, 16, 1522, 1290, 39, 2867, 268
n100x8192-coef-inner-2048, 16, 1537, 1284, 39, 2876, 268
n100x8192-coef-inner-2048, 16, 1527, 1342, 39, 2924, 268
n100x8192-coef-inner-2048, 17, 1519, 1333, 40, 2909, 268
n100x8192-coef-inner-2048, 16, 1528, 1293, 40, 2877, 268
n100x8192-coef-inner-2048, 21, 1525, 1335, 39, 2920, 268
n100x8192-coef-inner-2048, 18, 1559, 1293, 39, 2909, 268
n100x8192-coef-inner-2048, 16, 1514, 1286, 38, 2854, 268
n100x8192-coef-inner-2048, 16, 1518, 1307, 38, 2879, 268
n100x8192-coef-inner-2048, 16, 1512, 1292, 40, 2860, 268
n100x8192-coef-inner-2048, 16, 1526, 1301, 39, 2882, 268
n100x8192-coef-inner-2048, 17, 1537, 1295, 39, 2888, 268
n100x8192-coef-inner-2048, 16, 1543, 1292, 39, 2890, 268
n100x8192-coef-inner-2048, 16, 1552, 1299, 40, 2907, 268
n100x8192-coef-inner-2048, 16, 1545, 1297, 39, 2897, 268
n100x8192-coef-inner-2048, 16, 1542, 1293, 40, 2891, 268
n100x8192-coef-inner-2048, 19, 1540, 1313, 38, 2910, 268
n100x8192-coef-inner-2048, 18, 1533, 1307, 40, 2898, 268
n100x8192-coef-inner-2048, 16, 1556, 1334, 47, 2953, 268
n100x8192-coef-inner-2048, 17, 1547, 1299, 40, 2903, 268
n100x8192-coef-inner-2048, 17, 1550, 1303, 39, 2909, 268
n100x8192-coef-inner-2048, 32, 1530, 1310, 39, 2911, 268
n100x8192-coef-inner-2048, 16, 1551, 1298, 40, 2905, 268
n100x8192-coef-inner-2048, 17, 1523, 1308, 40, 2888, 268
n100x8192-coef-inner-2048, 16, 1530, 1285, 39, 2870, 268
n100x8192-coef-inner-2048, 16, 1527, 1303, 40, 2886, 268
n100x8192-coef-inner-2048, 20, 1527, 1328, 39, 2914, 268
n100x8192-coef-inner-2048, 16, 1527, 1289, 39, 2871, 268
n100x8192-coef-inner-2048, 20, 1523, 1293, 39, 2875, 268
n100x8192-coef-inner-2048, 16, 1537, 1294, 39, 2886, 268
n100x8192-coef-inner-2048, 18, 1530, 1301, 39, 2888, 268
n100x8192-coef-inner-2048, 20, 1538, 1297, 39, 2894, 268
n100x8192-coef-inner-2048, 16, 1522, 1295, 39, 2872, 268
n100x8192-coef-inner-2048, 17, 1534, 1279, 44, 2874, 268
n100x8192-coef-inner-2048, 16, 1522, 1276, 38, 2852, 268
n100x8192-coef-inner-2048, 16, 1516, 1293, 39, 2864, 268
n100x8192-coef-inner-2048, 18, 1513, 1347, 39, 2917, 268
n100x8192-coef-inner-2048, 16, 1524, 1312, 39, 2891, 268
n100x8192-coef-inner-2048, 16, 1524, 1315, 40, 2895, 268
n100x8192-coef-inner-2048, 17, 1532, 1294, 39, 2882, 268
n100x8192-coef-inner-2048, 16, 1517, 1293, 40, 2866, 268
n250x8192-coef-inner-2048, 17, 389, 338, 9, 753, 68
n250x8192-coef-inner-2048, 16, 389, 339, 9, 753, 68
n250x8192-coef-inner-2048, 16, 389, 322, 9, 736, 68
n250x8192-coef-inner-2048, 16, 391, 329, 9, 745, 68
n250x8192-coef-inner-2048, 16, 380, 326, 8, 730, 68
n250x8192-coef-inner-2048, 17, 396, 323, 8, 744, 68
n250x8192-coef-inner-2048, 18, 389, 326, 9, 742, 68
n250x8192-coef-inner-2048, 21, 391, 324, 9, 745, 68
n250x8192-coef-inner-2048, 19, 382, 333, 9, 743, 68
n250x8192-coef-inner-2048, 21, 389, 336, 9, 755, 68
n250x8192-coef-inner-2048, 16, 391, 337, 9, 753, 68
n250x8192-coef-inner-2048, 16, 383, 331, 9, 739, 68
n250x8192-coef-inner-2048, 16, 389, 334, 9, 748, 68
n250x8192-coef-inner-2048, 16, 390, 320, 9, 735, 68
n250x8192-coef-inner-2048, 17, 390, 335, 9, 751, 68
n250x8192-coef-inner-2048, 16, 378, 328, 9, 731, 68
n250x8192-coef-inner-2048, 25, 389, 321, 9, 744, 68
n250x8192-coef-inner-2048, 16, 389, 324, 9, 738, 68
n250x8192-coef-inner-2048, 16, 389, 336, 9, 750, 68
n250x8192-coef-inner-2048, 21, 386, 331, 9, 747, 68
n250x8192-coef-inner-2048, 16, 388, 325, 9, 738, 68
n250x8192-coef-inner-2048, 16, 392, 325, 13, 746, 68
n250x8192-coef-inner-2048, 16, 383, 331, 8, 738, 68
n250x8192-coef-inner-2048, 18, 386, 332, 9, 745, 68
n250x8192-coef-inner-2048, 16, 388, 323, 9, 736, 68
n250x8192-coef-inner-2048, 16, 391, 333, 9, 749, 68
n250x8192-coef-inner-2048, 16, 381, 332, 9, 738, 68
n250x8192-coef-inner-2048, 20, 393, 332, 9, 754, 68
n250x8192-coef-inner-2048, 20, 391, 322, 11, 744, 68
n250x8192-coef-inner-2048, 16, 384, 332, 9, 741, 68
n250x8192-coef-inner-2048, 16, 381, 328, 9, 734, 68
n250x8192-coef-inner-2048, 16, 388, 320, 9, 733, 68
n250x8192-coef-inner-2048, 16, 388, 330, 9, 743, 68
n250x8192-coef-inner-2048, 16, 381, 328, 9, 734, 68
n250x8192-coef-inner-2048, 16, 393, 320, 9, 738, 68
n250x8192-coef-inner-2048, 16, 389, 316, 8, 729, 68
n250x8192-coef-inner-2048, 16, 391, 338, 9, 754, 68
n250x8192-coef-inner-2048, 16, 383, 340, 8, 747, 68
n250x8192-coef-inner-2048, 18, 386, 319, 8, 731, 68
n250x8192-coef-inner-2048, 16, 384, 322, 9, 731, 68
n250x8192-coef-inner-2048, 23, 382, 329, 9, 743, 68
n250x8192-coef-inner-2048, 20, 380, 343, 8, 751, 68
n250x8192-coef-inner-2048, 16, 381, 319, 9, 725, 68
n250x8192-coef-inner-2048, 17, 384, 321, 11, 733, 68
n250x8192-coef-inner-2048, 16, 381, 326, 8, 731, 68
n250x8192-coef-inner-2048, 16, 380, 326, 9, 731, 68
n250x8192-coef-inner-2048, 16, 386, 324, 9, 735, 68
n250x8192-coef-inner-2048, 16, 383, 327, 10, 736, 68
n250x8192-coef-inner-2048, 16, 378, 324, 9, 727, 68
n250x8192-coef-inner-2048, 16, 382, 334, 9, 741, 68
n250x8192-coef-inner-2048, 16, 388, 324, 9, 737, 68
n250x8192-coef-inner-2048, 16, 387, 330, 9, 742, 68
n250x8192-coef-inner-2048, 16, 382, 330, 9, 737, 68
n250x8192-coef-inner-2048, 17, 385, 331, 9, 742, 68
n250x8192-coef-inner-2048, 16, 389, 319, 9, 733, 68
n250x8192-coef-inner-2048, 16, 388, 335, 9, 748, 68
n250x8192-coef-inner-2048, 17, 382, 329, 8, 736, 68
n250x8192-coef-inner-2048, 16, 387, 320, 9, 732, 68
n250x8192-coef-inner-2048, 21, 386, 336, 9, 752, 68
n250x8192-coef-inner-2048, 25, 379, 339, 9, 752, 68
n250x8192-coef-inner-2048, 20, 383, 342, 8, 753, 68
n250x8192-coef-inner-2048, 16, 390, 323, 8, 737, 68
n250x8192-coef-inner-2048, 17, 391, 331, 9, 748, 68
n250x8192-coef-inner-2048, 16, 381, 341, 9, 747, 68
n250x8192-coef-inner-2048, 16, 385, 322, 9, 732, 68
n250x8192-coef-inner-2048, 16, 388, 325, 9, 738, 68
n250x8192-coef-inner-2048, 16, 389, 328, 9, 742, 68
n250x8192-coef-inner-2048, 16, 382, 320, 9, 727, 68
n250x8192-coef-inner-2048, 16, 379, 333, 8, 736, 68
n250x8192-coef-inner-2048, 16, 379, 340, 8, 743, 68
n250x8192-coef-inner-2048, 17, 384, 334, 9, 744, 68
n250x8192-coef-inner-2048, 16, 384, 325, 18, 743, 68
n250x8192-coef-inner-2048, 23, 380, 332, 9, 744, 68
n250x8192-coef-inner-2048, 16, 381, 326, 9, 732, 68
n250x8192-coef-inner-2048, 18, 387, 321, 9, 735, 68
n250x8192-coef-inner-2048, 27, 379, 335, 9, 750, 68
n250x8192-coef-inner-2048, 16, 379, 326, 9, 730, 68
n250x8192-coef-inner-2048, 25, 382, 336, 9, 752, 68
n250x8192-coef-inner-2048, 16, 380, 318, 9, 723, 68
n250x8192-coef-inner-2048, 16, 385, 330, 9, 740, 68
n250x8192-coef-inner-2048, 16, 388, 324, 8, 736, 68
n250x8192-coef-inner-2048, 16, 378, 318, 8, 720, 68
n250x8192-coef-inner-2048, 18, 382, 321, 9, 730, 68
n250x8192-coef-inner-2048, 16, 383, 321, 9, 729, 68
n250x8192-coef-inner-2048, 20, 379, 329, 9, 737, 68
n250x8192-coef-inner-2048, 16, 381, 321, 9, 727, 68
n250x8192-coef-inner-2048, 16, 384, 321, 9, 730, 68
n250x8192-coef-inner-2048, 16, 385, 316, 8, 725, 68
n250x8192-coef-inner-2048, 16, 384, 325, 9, 734, 68
n250x8192-coef-inner-2048, 18, 385, 329, 8, 740, 68
n250x8192-coef-inner-2048, 16, 377, 324, 9, 726, 68
n250x8192-coef-inner-2048, 17, 383, 324, 9, 733, 68
n250x8192-coef-inner-2048, 16, 378, 325, 9, 728, 68
n250x8192-coef-inner-2048, 16, 380, 320, 9, 725, 68
n250x8192-coef-inner-2048, 16, 380, 319, 9, 724, 68
n250x8192-coef-inner-2048, 16, 388, 322, 8, 734, 68
n250x8192-coef-inner-2048, 16, 394, 323, 9, 742, 68
n250x8192-coef-inner-2048, 16, 380, 322, 8, 726, 68
n250x8192-coef-inner-2048, 17, 384, 323, 9, 733, 68
n250x8192-coef-inner-2048, 17, 378, 322, 8, 725, 68
n500x8192-coef-inner-2048, 16, 7757, 6753, 230, 14756, 1334
n500x8192-coef-inner-2048, 16, 7635, 6532, 202, 14385, 1334
n500x8192-coef-inner-2048, 18, 7709, 6874, 208, 14809, 1334
n500x8192-coef-inner-2048, 16, 7691, 6482, 200, 14389, 1334
n500x8192-coef-inner-2048, 16, 7568, 6463, 202, 14249, 1334
n500x8192-coef-inner-2048, 16, 7627, 6453, 202, 14298, 1334
n500x8192-coef-inner-2048, 16, 7608, 6541, 205, 14370, 1334
n500x8192-coef-inner-2048, 16, 7844, 7095, 205, 15160, 1334
n500x8192-coef-inner-2048, 17, 7821, 6546, 213, 14597, 1334
n500x8192-coef-inner-2048, 16, 7630, 6543, 203, 14392, 1334
n500x8192-coef-inner-2048, 18, 7832, 6621, 213, 14684, 1334
n500x8192-coef-inner-2048, 16, 7651, 6528, 204, 14399, 1334
n500x8192-coef-inner-2048, 18, 7611, 6770, 204, 14603, 1334
n500x8192-coef-inner-2048, 18, 7613, 6859, 206, 14696, 1334
n500x8192-coef-inner-2048, 16, 7694, 6654, 212, 14576, 1334
n500x8192-coef-inner-2048, 16, 7820, 6670, 208, 14714, 1334
n500x8192-coef-inner-2048, 16, 7665, 6639, 209, 14529, 1334
n500x8192-coef-inner-2048, 16, 7754, 6689, 205, 14664, 1334
n500x8192-coef-inner-2048, 16, 7667, 6540, 204, 14427, 1334
n500x8192-coef-inner-2048, 16, 7692, 6540, 202, 14450, 1334
n500x8192-coef-inner-2048, 16, 7646, 6579, 205, 14446, 1334
n500x8192-coef-inner-2048, 21, 7705, 6883, 203, 14812, 1334
n500x8192-coef-inner-2048, 16, 7660, 6540, 202, 14418, 1334
n500x8192-coef-inner-2048, 16, 7606, 6520, 205, 14347, 1334
n500x8192-coef-inner-2048, 16, 7616, 6549, 209, 14390, 1334
n500x8192-coef-inner-2048, 16, 7620, 6567, 205, 14408, 1334
n500x8192-coef-inner-2048, 16, 7763, 6566, 204, 14549, 1334
n500x8192-coef-inner-2048, 16, 7647, 6559, 203, 14425, 1334
n500x8192-coef-inner-2048, 16, 7681, 6523, 207, 14427, 1334
n500x8192-coef-inner-2048, 21, 7767, 6584, 206, 14578, 1334
n500x8192-coef-inner-2048, 17, 7715, 6589, 205, 14526, 1334
n500x8192-coef-inner-2048, 16, 7662, 6531, 206, 14415, 1334
n500x8192-coef-inner-2048, 17, 7617, 6558, 203, 14395, 1334
n500x8192-coef-inner-2048, 16, 7621, 6454, 202, 14293, 1334
n500x8192-coef-inner-2048, 16, 7646, 6664, 212, 14538, 1334
n500x8192-coef-inner-2048, 16, 7609, 6588, 202, 14415, 1334
n500x8192-coef-inner-2048, 16, 7642, 6771, 204, 14633, 1334
n500x8192-coef-inner-2048, 16, 7617, 6512, 207, 14352, 1334
n500x8192-coef-inner-2048, 16, 7654, 6541, 203, 14414, 1334
n500x8192-coef-inner-2048, 16, 7649, 6507, 204, 14376, 1334
n500x8192-coef-inner-2048, 16, 7619, 6779, 207, 14621, 1334
n500x8192-coef-inner-2048, 16, 7649, 6610, 200, 14475, 1334
n500x8192-coef-inner-2048, 16, 7691, 6534, 211, 14452, 1334
n500x8192-coef-inner-2048, 16, 7724, 6811, 206, 14757, 1334
n500x8192-coef-inner-2048, 16, 7680, 6510, 204, 14410, 1334
n500x8192-coef-inner-2048, 16, 7687, 6565, 203, 14471, 1334
n500x8192-coef-inner-2048, 18, 7563, 6714, 202, 14497, 1334
n500x8192-coef-inner-2048, 16, 7679, 6782, 201, 14678, 1334
n500x8192-coef-inner-2048, 19, 7714, 6561, 211, 14505, 1334
n500x8192-coef-inner-2048, 16, 7735, 6608, 203, 14562, 1334
n500x8192-coef-inner-2048, 16, 7673, 6585, 203, 14477, 1334
n500x8192-coef-inner-2048, 16, 7648, 6582, 203, 14449, 1334
n500x8192-coef-inner-2048, 16, 7605, 6549, 200, 14370, 1334
n500x8192-coef-inner-2048, 16, 7593, 6476, 202, 14287, 1334
n500x8192-coef-inner-2048, 16, 7625, 6533, 203, 14377, 1334
n500x8192-coef-inner-2048, 16, 7657, 6636, 201, 14510, 1334
n500x8192-coef-inner-2048, 16, 7640, 6512, 204, 14372, 1334
n500x8192-coef-inner-2048, 16, 7643, 6515, 203, 14377, 1334
n500x8192-coef-inner-2048, 16, 7627, 6535, 201, 14379, 1334
n500x8192-coef-inner-2048, 16, 7759, 6881, 203, 14859, 1334
n500x8192-coef-inner-2048, 17, 7610, 6554, 202, 14383, 1334
n500x8192-coef-inner-2048, 16, 7654, 6569, 203, 14442, 1334
n500x8192-coef-inner-2048, 16, 7634, 6535, 212, 14397, 1334
n500x8192-coef-inner-2048, 16, 7680, 6599, 204, 14499, 1334
n500x8192-coef-inner-2048, 16, 7702, 6532, 206, 14456, 1334
n500x8192-coef-inner-2048, 16, 7597, 6462, 200, 14275, 1334
n500x8192-coef-inner-2048, 16, 7625, 6775, 205, 14621, 1334
n500x8192-coef-inner-2048, 19, 7663, 6504, 205, 14391, 1334
n500x8192-coef-inner-2048, 16, 7614, 6549, 203, 14382, 1334
n500x8192-coef-inner-2048, 23, 7664, 6792, 204, 14683, 1334
n500x8192-coef-inner-2048, 16, 7694, 6612, 198, 14520, 1334
n500x8192-coef-inner-2048, 21, 7696, 6756, 205, 14678, 1334
n500x8192-coef-inner-2048, 16, 7703, 6517, 202, 14438, 1334
n500x8192-coef-inner-2048, 16, 7616, 6530, 201, 14363, 1334
n500x8192-coef-inner-2048, 16, 7559, 6484, 202, 14261, 1334
n500x8192-coef-inner-2048, 16, 7635, 6757, 214, 14622, 1334
n500x8192-coef-inner-2048, 16, 7629, 6536, 202, 14383, 1334
n500x8192-coef-inner-2048, 18, 7638, 6782, 203, 14641, 1334
n500x8192-coef-inner-2048, 16, 7664, 6578, 202, 14460, 1334
n500x8192-coef-inner-2048, 16, 7635, 6501, 206, 14358, 1334
n500x8192-coef-inner-2048, 16, 7602, 6508, 203, 14329, 1334
n500x8192-coef-inner-2048, 17, 7621, 6761, 202, 14601, 1334
n500x8192-coef-inner-2048, 18, 7633, 6548, 203, 14402, 1334
n500x8192-coef-inner-2048, 16, 7655, 6501, 208, 14380, 1334
n500x8192-coef-inner-2048, 16, 7686, 6556, 205, 14463, 1334
n500x8192-coef-inner-2048, 16, 7593, 6481, 201, 14291, 1334
n500x8192-coef-inner-2048, 16, 7662, 6506, 204, 14388, 1334
n500x8192-coef-inner-2048, 16, 7614, 6503, 203, 14336, 1334
n500x8192-coef-inner-2048, 16, 7570, 6669, 203, 14458, 1334
n500x8192-coef-inner-2048, 16, 7566, 6474, 200, 14256, 1334
n500x8192-coef-inner-2048, 16, 7646, 6745, 208, 14615, 1334
n500x8192-coef-inner-2048, 17, 7690, 6524, 203, 14434, 1334
n500x8192-coef-inner-2048, 18, 7630, 6553, 204, 14405, 1334
n500x8192-coef-inner-2048, 18, 7749, 6513, 210, 14490, 1334
n500x8192-coef-inner-2048, 16, 7597, 6687, 221, 14521, 1334
n500x8192-coef-inner-2048, 16, 7982, 6533, 216, 14747, 1334
n500x8192-coef-inner-2048, 16, 7616, 6511, 203, 14346, 1334
n500x8192-coef-inner-2048, 16, 7656, 6488, 201, 14361, 1334
n500x8192-coef-inner-2048, 16, 7666, 6523, 202, 14407, 1334
n500x8192-coef-inner-2048, 16, 7616, 6576, 203, 14411, 1334
n1000x8192-coef-inner-2048, 17, 15946, 13163, 478, 29604, 2668
n1000x8192-coef-inner-2048, 16, 15392, 13624, 411, 29443, 2668
n1000x8192-coef-inner-2048, 16, 21896, 13418, 418, 35748, 2668
n1000x8192-coef-inner-2048, 19, 15135, 13458, 410, 29022, 2668
n1000x8192-coef-inner-2048, 16, 15295, 12995, 413, 28719, 2668
n1000x8192-coef-inner-2048, 18, 15244, 13158, 413, 28833, 2668
n1000x8192-coef-inner-2048, 16, 15181, 12857, 413, 28467, 2668
n1000x8192-coef-inner-2048, 16, 15194, 13059, 419, 28688, 2668
n1000x8192-coef-inner-2048, 16, 15238, 12950, 411, 28615, 2668
n1000x8192-coef-inner-2048, 16, 15314, 13484, 413, 29227, 2668
n1000x8192-coef-inner-2048, 16, 15634, 13121, 412, 29183, 2668
n1000x8192-coef-inner-2048, 16, 15221, 13039, 424, 28700, 2668
n1000x8192-coef-inner-2048, 16, 15245, 12954, 405, 28620, 2668
n1000x8192-coef-inner-2048, 16, 15226, 12982, 410, 28634, 2668
n1000x8192-coef-inner-2048, 16, 15313, 12928, 410, 28667, 2668
n1000x8192-coef-inner-2048, 16, 15203, 13203, 422, 28844, 2668
n1000x8192-coef-inner-2048, 16, 15264, 13020, 412, 28712, 2668
n1000x8192-coef-inner-2048, 17, 15502, 13797, 417, 29733, 2668
n1000x8192-coef-inner-2048, 16, 15307, 12967, 411, 28701, 2668
n1000x8192-coef-inner-2048, 16, 15223, 13035, 406, 28680, 2668
n1000x8192-coef-inner-2048, 16, 15350, 13054, 430, 28850, 2668
n1000x8192-coef-inner-2048, 16, 15517, 13065, 421, 29019, 2668
n1000x8192-coef-inner-2048, 16, 15182, 12930, 405, 28533, 2668
n1000x8192-coef-inner-2048, 16, 15289, 13136, 424, 28865, 2668
n1000x8192-coef-inner-2048, 16, 15600, 13075, 421, 29112, 2668
n1000x8192-coef-inner-2048, 16, 15300, 13165, 419, 28900, 2668
n1000x8192-coef-inner-2048, 16, 15515, 13167, 423, 29121, 2668
n1000x8192-coef-inner-2048, 16, 15347, 13090, 417, 28870, 2668
n1000x8192-coef-inner-2048, 16, 15335, 13087, 422, 28860, 2668
n1000x8192-coef-inner-2048, 16, 15279, 13053, 411, 28759, 2668
n1000x8192-coef-inner-2048, 16, 15324, 13037, 413, 28790, 2668
n1000x8192-coef-inner-2048, 16, 15354, 13440, 427, 29237, 2668
n1000x8192-coef-inner-2048, 16, 15369, 13677, 415, 29477, 2668
n1000x8192-coef-inner-2048, 16, 15373, 13088, 420, 28897, 2668
n1000x8192-coef-inner-2048, 17, 15189, 13451, 410, 29067, 2668
n1000x8192-coef-inner-2048, 16, 15179, 13097, 416, 28708, 2668
n1000x8192-coef-inner-2048, 16, 15306, 13106, 412, 28840, 2668
n1000x8192-coef-inner-2048, 16, 15458, 13303, 422, 29199, 2668
n1000x8192-coef-inner-2048, 16, 15628, 13254, 427, 29325, 2668
n1000x8192-coef-inner-2048, 16, 15322, 13122, 412, 28872, 2668
n1000x8192-coef-inner-2048, 16, 15548, 13218, 470, 29252, 2668
n1000x8192-coef-inner-2048, 23, 15284, 13707, 417, 29431, 2668
n1000x8192-coef-inner-2048, 16, 15779, 13511, 421, 29727, 2668
n1000x8192-coef-inner-2048, 17, 15607, 13218, 417, 29259, 2668
n1000x8192-coef-inner-2048, 16, 15453, 13182, 413, 29064, 2668
n1000x8192-coef-inner-2048, 16, 15467, 13295, 414, 29192, 2668
n1000x8192-coef-inner-2048, 16, 15464, 13772, 417, 29669, 2668
n1000x8192-coef-inner-2048, 16, 15507, 13192, 430, 29145, 2668
n1000x8192-coef-inner-2048, 17, 15614, 13749, 414, 29794, 2668
n1000x8192-coef-inner-2048, 16, 15580, 13859, 428, 29883, 2668
n1000x8192-coef-inner-2048, 16, 15826, 13364, 424, 29630, 2668
n1000x8192-coef-inner-2048, 16, 15543, 13220, 415, 29194, 2668
n1000x8192-coef-inner-2048, 23, 15670, 14040, 418, 30151, 2668
n1000x8192-coef-inner-2048, 20, 15693, 13582, 429, 29724, 2668
n1000x8192-coef-inner-2048, 16, 15990, 13584, 431, 30021, 2668
n1000x8192-coef-inner-2048, 18, 15813, 13571, 435, 29837, 2668
n1000x8192-coef-inner-2048, 16, 15776, 13579, 416, 29787, 2668
n1000x8192-coef-inner-2048, 16, 15496, 13401, 414, 29327, 2668
n1000x8192-coef-inner-2048, 19, 15722, 13845, 419, 30005, 2668
n1000x8192-coef-inner-2048, 17, 15499, 14001, 423, 29940, 2668
n1000x8192-coef-inner-2048, 26, 15601, 13252, 417, 29296, 2668
n1000x8192-coef-inner-2048, 16, 15525, 13169, 416, 29126, 2668
n1000x8192-coef-inner-2048, 17, 15478, 13142, 412, 29049, 2668
n1000x8192-coef-inner-2048, 16, 15409, 13059, 409, 28893, 2668
n1000x8192-coef-inner-2048, 16, 15576, 13254, 427, 29273, 2668
n1000x8192-coef-inner-2048, 16, 15436, 13286, 416, 29154, 2668
n1000x8192-coef-inner-2048, 16, 15754, 13041, 414, 29225, 2668
n1000x8192-coef-inner-2048, 16, 15569, 13181, 436, 29202, 2668
n1000x8192-coef-inner-2048, 17, 15550, 13259, 418, 29244, 2668
n1000x8192-coef-inner-2048, 19, 15542, 13680, 424, 29665, 2668
n1000x8192-coef-inner-2048, 16, 15661, 13196, 406, 29279, 2668
n1000x8192-coef-inner-2048, 16, 15457, 13383, 431, 29287, 2668
n1000x8192-coef-inner-2048, 17, 15722, 13405, 429, 29573, 2668
n1000x8192-coef-inner-2048, 16, 15616, 13318, 433, 29383, 2668
n1000x8192-coef-inner-2048, 16, 15800, 13214, 425, 29455, 2668
n1000x8192-coef-inner-2048, 18, 15544, 13037, 418, 29017, 2668
n1000x8192-coef-inner-2048, 16, 15505, 13125, 410, 29056, 2668
n1000x8192-coef-inner-2048, 17, 15236, 13086, 418, 28757, 2668
n1000x8192-coef-inner-2048, 16, 15515, 13676, 412, 29619, 2668
n1000x8192-coef-inner-2048, 16, 15546, 13143, 413, 29118, 2668
n1000x8192-coef-inner-2048, 16, 15476, 13549, 412, 29453, 2668
n1000x8192-coef-inner-2048, 16, 15456, 13663, 421, 29556, 2668
n1000x8192-coef-inner-2048, 16, 15411, 13544, 418, 29389, 2668
n1000x8192-coef-inner-2048, 20, 15561, 13658, 418, 29657, 2668
n1000x8192-coef-inner-2048, 16, 15389, 13177, 420, 29002, 2668
n1000x8192-coef-inner-2048, 16, 15570, 13135, 412, 29133, 2668
n1000x8192-coef-inner-2048, 19, 15501, 13628, 409, 29557, 2668
n1000x8192-coef-inner-2048, 16, 15548, 13062, 426, 29052, 2668
n1000x8192-coef-inner-2048, 16, 15402, 13736, 424, 29578, 2668
n1000x8192-coef-inner-2048, 16, 15789, 13367, 425, 29597, 2668
n1000x8192-coef-inner-2048, 16, 15430, 13166, 418, 29030, 2668
n1000x8192-coef-inner-2048, 16, 15763, 13173, 422, 29374, 2668
n1000x8192-coef-inner-2048, 20, 15536, 13166, 413, 29135, 2668
n1000x8192-coef-inner-2048, 18, 15348, 13107, 415, 28888, 2668
n1000x8192-coef-inner-2048, 18, 15427, 13117, 418, 28980, 2668
n1000x8192-coef-inner-2048, 17, 15496, 13742, 416, 29671, 2668
n1000x8192-coef-inner-2048, 19, 15441, 13190, 423, 29073, 2668
n1000x8192-coef-inner-2048, 16, 15440, 13218, 415, 29089, 2668
n1000x8192-coef-inner-2048, 16, 15711, 13290, 418, 29435, 2668
n1000x8192-coef-inner-2048, 16, 15623, 13226, 415, 29280, 2668
n8192-coef-inner-2048, 16, 73, 32, 0, 121, 4
n8192-coef-inner-2048, 28, 17, 21, 0, 66, 4
n8192-coef-inner-2048, 25, 17, 22, 0, 64, 4
n8192-coef-inner-2048, 16, 24, 14, 5, 59, 4
n8192-coef-inner-2048, 16, 23, 16, 0, 55, 4
n8192-coef-inner-2048, 16, 22, 15, 0, 53, 4
n8192-coef-inner-2048, 20, 17, 20, 0, 57, 4
n8192-coef-inner-2048, 16, 24, 14, 0, 54, 4
n8192-coef-inner-2048, 18, 22, 14, 0, 54, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
n8192-coef-inner-2048, 16, 16, 14, 0, 46, 4
n8192-coef-inner-2048, 16, 17, 14, 0, 47, 4
